Report_Name,Title Master Report,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report_ID,TR,,,,,,,,,,,,,,,,,,,,,,,,,,,
Release,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution_Name,University of Mary Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,
Institution_ID,BRILL:brill-prod_6418,,,,,,,,,,,,,,,,,,,,,,,,,,,
Metric_Types,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report_Filters,Access_Method=Regular,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report_Attributes,Attributes_To_Show=Data_Type|YOP|Access_Type|Access_Method,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reporting_Period,Begin_Date=2021-01-01; End_Date=2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created,2022-01-13T15:31:02Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
Created_By,KGL PubFactory powered by Scholarly iQ for Brill,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Publisher,Publisher_ID,Platform,DOI,Proprietary_ID,ISBN,Print_ISSN,Online_ISSN,URI,Data_Type,Section_Type,YOP,Access_Type,Access_Method,Metric_Type,Reporting_Period_Total,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun
Writing/Reading the Bible in Postcolonial Perspective,Brill,,Brill,10.1163/9789004357679,,978-90-04-35767-9,,,https://brill.com/view/title/35970,Book,Book,2017,Controlled,Regular,No_License,2,0,0,0,0,2,0,0,0,0,0,0,0
Art/Histories in Transcultural Dynamics,Brill,,Brill,10.30965/9783846759394,,978-3-8467-5939-4,,,https://www.fink.de/view/title/52291,Book,Book,2017,Controlled,Regular,No_License,1,0,0,0,1,0,0,0,0,0,0,0,0
Brill's Companion to Anarchism and Philosophy,Brill,,Brill,10.1163/9789004356894,,978-90-04-35689-4,,,https://brill.com/view/title/35861,Book,Book,2018,Controlled,Regular,No_License,1,0,0,0,1,0,0,0,0,0,0,0,0
Present and Future of Biblical Studies,Brill,,Brill,10.1163/9789004363540,,978-90-04-36354-0,,,https://brill.com/view/title/36349,Book,Book,2018,Controlled,Regular,No_License,3,0,0,3,0,0,0,0,0,0,0,0,0
Cultural Shifts and Ritual Transformations in Reformation Europe,Brill,,Brill,10.1163/9789004436022,,978-90-04-43602-2,,,https://brill.com/view/title/58311,Book,Book,2020,Controlled,Regular,No_License,1,0,0,0,0,1,0,0,0,0,0,0,0
Malcolm X,Brill,,Brill,10.1163/9789004308688,,978-90-04-30868-8,,,https://brill.com/view/title/32598,Book,,2016,Controlled,Regular,Unique_Title_Requests,2,0,0,2,0,0,0,0,0,0,0,0,0
Nomadic Modernisms and Diasporic Journeys of Djuna Barnes and Jane Bowles,Brill,,Brill,10.1163/9789004314436,,978-90-04-31443-6,,,https://brill.com/view/title/32947,Book,,2016,Controlled,Regular,Unique_Title_Requests,1,0,0,0,1,0,0,0,0,0,0,0,0
New Aspects of Religion in Ancient Athens,Brill,,Brill,10.1163/9789004319196,,978-90-04-31919-6,,,https://brill.com/view/title/33327,Book,,2016,Controlled,Regular,Unique_Title_Requests,2,0,0,2,0,0,0,0,0,0,0,0,0
"War, Warlords, and Interstate Relations in the Ancient Mediterranean",Brill,,Brill,10.1163/9789004354050,,978-90-04-35405-0,,,https://brill.com/view/title/35742,Book,,2017,Controlled,Regular,Unique_Title_Requests,1,0,0,1,0,0,0,0,0,0,0,0,0
Bourdieu in Question: New Directions in French Sociology of Art,Brill,,Brill,10.1163/9789004356719,,978-90-04-35671-9,,,https://brill.com/view/title/15793,Book,,2018,Controlled,Regular,Unique_Title_Requests,7,0,1,6,0,0,0,0,0,0,0,0,0
The Tradition of Hermes Trismegistus,Brill,,Brill,10.1163/9789004370845,,978-90-04-37084-5,,,https://brill.com/view/title/32034,Book,,2018,Controlled,Regular,Unique_Title_Requests,1,0,1,0,0,0,0,0,0,0,0,0,0
Co-operativism and Local Development in Cuba,Brill,,Brill,10.1163/9789004361720,,978-90-04-36172-0,,,https://brill.com/view/title/35064,Book,,2018,Controlled,Regular,Unique_Title_Requests,1,1,0,0,0,0,0,0,0,0,0,0,0
Shahnama Studies III,Brill,,Brill,10.1163/9789004356252,,978-90-04-35625-2,,,https://brill.com/view/title/35892,Book,,2018,Controlled,Regular,Unique_Title_Requests,2,0,2,0,0,0,0,0,0,0,0,0,0
Beyond Grammaticalization and Discourse Markers,Brill,,Brill,10.1163/9789004375420,,978-90-04-37542-0,,,https://brill.com/view/title/38781,Book,,2018,Controlled,Regular,Unique_Title_Requests,1,0,1,0,0,0,0,0,0,0,0,0,0
Eleanor Smith's <i>Hull House Songs</i>,Brill,,Brill,10.1163/9789004384057,,978-90-04-38405-7,,,https://brill.com/view/title/32562,Book,,2019,Controlled,Regular,Unique_Title_Requests,1,0,0,1,0,0,0,0,0,0,0,0,0
Hellenistic and Roman Terracottas,Brill,,Brill,10.1163/9789004384835,,978-90-04-38483-5,,,https://brill.com/view/title/34926,Book,,2019,Controlled,Regular,Unique_Title_Requests,1,0,0,0,1,0,0,0,0,0,0,0,0
Enlightening Europe on Islam and the Ottomans,Brill,,Brill,10.1163/9789004377257,,978-90-04-37725-7,,,https://brill.com/view/title/36104,Book,,2019,Controlled,Regular,Unique_Title_Requests,1,0,1,0,0,0,0,0,0,0,0,0,0
From Document to History,Brill,,Brill,10.1163/9789004382886,,978-90-04-38288-6,,,https://brill.com/view/title/39191,Book,,2019,Controlled,Regular,Unique_Title_Requests,1,1,0,0,0,0,0,0,0,0,0,0,0
Gaining and Losing Imperial Favour in Late Antiquity,Brill,,Brill,10.1163/9789004411791,,978-90-04-41179-1,,,https://brill.com/view/title/54618,Book,,2019,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,1,0,0,0,0,0,0
Treasures of Knowledge: An Inventory of the Ottoman Palace Library (1502/3-1503/4) (2 vols),Brill,,Brill,10.1163/9789004402508,,978-90-04-40250-8,,,https://brill.com/view/title/55202,Book,,2019,Controlled,Regular,Unique_Title_Requests,4,0,3,0,0,0,0,0,0,0,0,1,0
Interdisciplinary Perspectives on Torture,Brill,,Brill,10.1163/9789004408012,,978-90-04-40801-2,,,https://brill.com/view/title/55416,Book,,2019,Controlled,Regular,Unique_Title_Requests,1,1,0,0,0,0,0,0,0,0,0,0,0
Empires of the Sea,Brill,,Brill,10.1163/9789004407671,,978-90-04-40767-1,,,https://brill.com/view/title/55629,Book,,2019,Controlled,Regular,Unique_Title_Requests,1,0,0,1,0,0,0,0,0,0,0,0,0
Ottoman War and Peace,Brill,,Brill,10.1163/9789004413146,,978-90-04-41314-6,,,https://brill.com/view/title/55943,Book,,2019,Controlled,Regular,Unique_Title_Requests,3,0,0,0,1,0,0,0,0,1,0,1,0
The Treaties of Carlowitz (1699),Brill,,Brill,10.1163/9789004414280,,978-90-04-41428-0,,,https://brill.com/view/title/55770,Book,,2020,Controlled,Regular,Unique_Title_Requests,3,0,0,0,0,3,0,0,0,0,0,0,0
Fidel in the Cuban Socialist Revolution,Brill,,Brill,10.1163/9789004415737,,978-90-04-41573-7,,,https://brill.com/view/title/56215,Book,,2020,Controlled,Regular,Unique_Title_Requests,1,0,0,0,1,0,0,0,0,0,0,0,0
"Historicizing Sunni Islam in the Ottoman Empire, c. 1450-c. 1750",Brill,,Brill,10.1163/9789004440296,,978-90-04-44029-6,,,https://brill.com/view/title/58970,Book,,2020,OA_Gold,Regular,Unique_Title_Requests,5,0,0,1,0,1,0,0,0,2,0,1,0
"Historicizing Sunni Islam in the Ottoman Empire, c. 1450-c. 1750",Brill,,Brill,10.1163/9789004440296,,978-90-04-44029-6,,,https://brill.com/view/title/58970,Book,,2021,OA_Gold,Regular,Unique_Title_Requests,5,0,0,0,0,2,0,0,0,2,0,1,0
A Companion to Gregory of Tours,Brill,Brill,Brill,10.1163/9789004307001,,978-90-04-30700-1,,,https://brill.com/view/title/24280,Book,,2016,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,0,1,0
A Companion to the Greek Lyric Poets,Brill,,Brill,10.1163/9789004217614,,978-90-04-21761-4,,,https://brill.com/view/title/2538,Book,,1997,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
Adab and Modernity,Brill,,Brill,10.1163/9789004415997,,978-90-04-41599-7,,,https://brill.com/view/title/55396,Book,,2019,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,0,1,0,0
After the Soviet Empire,Brill,,Brill,10.1163/9789004291454,,978-90-04-29145-4,,,https://brill.com/view/title/25125,Book,,2016,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0
Alice Walker’s <i>The Color Purple</i>,Brill,,Brill,10.1163/9789042028913,,978-90-420-2891-3,,,https://brill.com/view/title/28770,Book,,2009,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
"Al-Maqrīzī’s <i>al-Ḫabar ʿan al-bašar</i>, Vol. V, Section 4: Persia and Its Kings, Part I",Brill,,Brill,10.1163/9789004355996,,978-90-04-35599-6,,,https://brill.com/view/title/35847,Book,,2017,OA_Gold,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,0,1,0,0
Al-Maqrīzī’s al-Ḫabar ʿan al-bašar,Brill,,Brill,10.1163/9789004386952,,978-90-04-38695-2,,,https://brill.com/view/title/38805,Book,,2019,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,0,1,0,0
At War for Peace,Brill,,Brill,10.1163/9781848880351,,978-1-84888-035-1,,,https://brill.com/view/title/54892,Book,,2010,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
Brill's Companion to the Reception of Sophocles,Brill,,Brill,10.1163/9789004300941,,978-90-04-30094-1,,,https://brill.com/view/title/31800,Book,,2017,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,0,1,0
"C. Sallustius Crispus, <i>Bellum Catilinae</i>",Brill,,Brill,10.1163/9789004327627,,978-90-04-32762-7,,,https://brill.com/view/title/5653,Book,,1977,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,1,0,0
Developmentalist Cities? Interrogating Urban Developmentalism in East Asia,Brill,,Brill,10.1163/9789004383609,,978-90-04-38360-9,,,https://brill.com/view/title/34395,Book,,2018,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,0,0,1,0
"Educating """"Good"""" Citizens in a Globalising World for the Twenty-First Century",Brill,,Brill,10.1007/978-94-6300-346-9,,978-94-6300-346-9,,,https://brill.com/view/title/36899,Book,,2015,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,1,0,0
"Elasticity in Domesticity: White Women in Rhodesian Zimbabwe, 1890-1979",Brill,,Brill,10.1163/9789004381124,,978-90-04-38112-4,,,https://brill.com/view/title/38390,Book,,2018,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0
Exploring the Multitude of Muslims in Europe,Brill,,Brill,10.1163/9789004362529,,978-90-04-36252-9,,,https://brill.com/view/title/35678,Book,,2018,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,0,0,1,0
"Faces of Charisma: Image, Text, Object in Byzantium and the Medieval West",Brill,,Brill,10.1163/9789004363809,,978-90-04-36380-9,,,https://brill.com/view/title/26902,Book,,2018,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
From Data to Evidence in English Language Research,Brill,,Brill,10.1163/9789004390652,,978-90-04-39065-2,,,https://brill.com/view/title/54063,Book,,2018,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,0,0,0,1
Gender in the Vampire Narrative,Brill,,Brill,10.1007/978-94-6300-714-6,,978-94-6300-714-6,,,https://brill.com/view/title/37036,Book,,2016,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
"Gender, Social Change and Spiritual Power",Brill,,Brill,10.1163/ej.9789004157897.i-264,,978-90-474-1939-6,,,https://brill.com/view/title/13827,Book,,2007,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,0,1,0
Grading Goal Four,Brill,,Brill,10.1163/9789004430365,,978-90-04-43036-5,,,https://brill.com/view/title/57471,Book,,2020,OA_Gold,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0
Granddaughter of the Sun,Brill,,Brill,10.1163/ej.9789004160590.i-220,,978-90-474-2014-9,,,https://brill.com/view/title/13406,Book,,2007,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
Imago Mortis,Brill,,Brill,10.1163/9789004245815,,978-90-04-24581-5,,,https://brill.com/view/title/22856,Book,,2013,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
Insatiable Appetite: Food as Cultural Signifier in the Middle East and Beyond,Brill,,Brill,10.1163/9789004409552,,978-90-04-40955-2,,,https://brill.com/view/title/55624,Book,,2019,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0
Intersecting Religion and Sexuality,Brill,,Brill,10.1163/9789004390713,,978-90-04-39071-3,,,https://brill.com/view/title/38647,Book,,2020,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,1,0,0,0,0
Italian Readers of Ovid from the Origins to Petrarch,Brill,,Brill,10.1163/9789004421691,,978-90-04-42169-1,,,https://brill.com/view/title/56787,Book,,2020,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
Marx’s Philosophy of Revolution in Permanence for Our Day,Brill,,Brill,10.1163/9789004383678,,978-90-04-38367-8,,,https://brill.com/view/title/33566,Book,,2018,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0
Neoplatonic Demons and Angels,Brill,,Brill,10.1163/9789004374980,,978-90-04-37498-0,,,https://brill.com/view/title/38745,Book,,2018,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0
New Perspectives on Power and Political Representation from Ancient History to the Present Day,Brill,,Brill,10.1163/9789004291966,,978-90-04-29196-6,,,https://brill.com/view/title/31630,Book,,2019,OA_Gold,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,0,0,0,1
Pauline Language and the Pastoral Epistles,Brill,,Brill,10.1163/9789004358423,,978-90-04-35842-3,,,https://brill.com/view/title/36019,Book,,2018,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
Politics of Honor in Ottoman Anatolia,Brill,,Brill,10.1163/9789004338654,,978-90-04-33865-4,,,https://brill.com/view/title/17443,Book,,2017,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,0,0,0,1
Reflexive Religion: The New Age in Brazil and Beyond,Brill,,Brill,10.1163/9789004380110,,978-90-04-38011-0,,,https://brill.com/view/title/33825,Book,,2018,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,0,0,1
Seen and Unseen: Visual Cultures of Imperialism,Brill,,Brill,10.1163/9789004357013,,978-90-04-35701-3,,,https://brill.com/view/title/35923,Book,,2017,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0
The Church as Safe Haven,Brill,,Brill,10.1163/9789004383722,,978-90-04-38372-2,,,https://brill.com/view/title/36449,Book,,2018,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
The Classic Jewish Philosophers,Brill,,Brill,10.1163/ej.9789004162136.i-492,,978-90-474-2352-2,,,https://brill.com/view/title/14376,Book,,2007,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
The Historiography of Late Republican Civil War,Brill,,Brill,10.1163/9789004409521,,978-90-04-40952-1,,,https://brill.com/view/title/38724,Book,,2019,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,1,0,0,0
The Hundred Years War (Part II),Brill,,Brill,10.1163/ej.9789004168213.i-480,,978-90-474-4283-7,,,https://brill.com/view/title/14535,Book,,2008,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,1,0,0,0,0
"The Newest Sappho: P. Sapph. Obbink and P. GC inv. 105, Frs. 1-4",Brill,,Brill,10.1163/9789004314832,,978-90-04-31483-2,,,https://brill.com/view/title/32801,Book,,2016,OA_Gold,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,0,1,0,0
The Other Greek,Brill,,Brill,10.1163/9789004369054,,978-90-04-36905-4,,,https://brill.com/view/title/35872,Book,,2018,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,0,1,0
The Persianate World,Brill,,Brill,10.1163/9789004387287,,978-90-04-38728-7,,,https://brill.com/view/title/39353,Book,,2018,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,0,0,0,1,0
Vagaries of Desire: A Collection of Philosophical Essays,Brill,,Brill,10.1163/9789004410305,,978-90-04-41030-5,,,https://brill.com/view/title/38852,Book,,2019,OA_Gold,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,0,1,0,0,0,0
War and Sacrifice,Brill,,Brill,10.1163/9789047418924,,978-90-474-1892-4,,,https://brill.com/view/title/13285,Book,,2007,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,1,0,0,0
Indigenous African Institutions,Brill,,Brill,10.1163/ej.9781571053374.i-586,,978-90-474-4003-1,,,https://brill.com/view/title/14131,Book,,2006,Controlled,Regular,No_License,1,0,0,0,0,0,0,0,0,0,1,0,0
Artistic Reconfigurations of Rome,Brill,,Brill,10.1163/9789004394216,,978-90-04-39421-6,,,https://brill.com/view/title/54463,Book,,2019,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,1,0,0,0,0,0
"Catalogue of the Arabic, Persian and Turkish Manuscripts in Belgium Volume 1 Handlist Part 1",Brill,,Brill,10.1163/9789004328464,,978-90-04-32846-4,,,https://brill.com/view/title/33749,Book,,2016,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,1,0,0,0,0,0
"Hagiography and the History of Latin Christendom, 500–1500",Brill,,Brill,10.1163/9789004417472,,978-90-04-41747-2,,,https://brill.com/view/title/36198,Book,,2019,Controlled,Regular,No_License,1,0,0,0,0,0,0,1,0,0,0,0,0
Our Mythical Childhood... The Classics and Literature for Children and Young Adults,Brill,,Brill,10.1163/9789004335370,,978-90-04-33537-0,,,https://brill.com/view/title/32883,Book,,2016,OA_Gold,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,1,0,0,0,0,0
Royal and Elite Households in Medieval and Early Modern Europe,Brill,,Brill,10.1163/9789004360761,,978-90-04-36076-1,,,https://brill.com/view/title/32938,Book,,2018,Controlled,Regular,No_License,1,0,0,0,0,0,0,1,0,0,0,0,0
The Teaching and Learning of Arabic in Early Modern Europe,Brill,,Brill,10.1163/9789004338623,,978-90-04-33862-3,,,https://brill.com/view/title/33804,Book,,2017,OA_Gold,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,1,0,0,0,0,0
Treasure Trove of Benefits and Variety at the Table: A Fourteenth-Century Egyptian Cookbook,Brill,,Brill,10.1163/9789004349919,,978-90-04-34991-9,,,https://brill.com/view/title/34975,Book,,2017,Controlled,Regular,Unique_Title_Requests,1,0,0,0,0,0,0,1,0,0,0,0,0
Cultural Excavation and Formal Expression in the Graphic Novel,Brill,,Brill,10.1163/9781848881990,,978-1-84888-199-0,,,https://brill.com/view/title/38608,Book,,2013,Controlled,Regular,No_License,2,0,0,0,0,0,0,0,0,0,2,0,0
"Muqarnas, Volume 24",Brill,,Brill,10.1163/ej.9789004163201.i-310,,978-90-474-2332-4,,,https://brill.com/view/title/14600,Book,,2007,Controlled,Regular,No_License,2,0,0,0,0,0,0,0,0,0,0,2,0
Rich Pickings,Brill,,Brill,10.1163/9789004389960,,978-90-04-38996-0,,,https://brill.com/view/title/54019,Book,,2019,Controlled,Regular,No_License,2,0,0,0,0,0,0,0,1,1,0,0,0
The Battle for Central Europe,Brill,,Brill,10.1163/9789004396234,,978-90-04-39623-4,,,https://brill.com/view/title/54630,Book,,2019,Controlled,Regular,Unique_Title_Requests,2,0,0,0,0,0,0,0,0,0,0,2,0
The Diez Albums,Brill,,Brill,10.1163/9789004323483,,978-90-04-32348-3,,,https://brill.com/view/title/33416,Book,,2017,Controlled,Regular,Unique_Title_Requests,2,0,0,0,0,0,0,0,0,0,0,2,0
"The Newest Sappho: P. Sapph. Obbink and P. GC inv. 105, Frs. 1-4",Brill,,Brill,10.1163/9789004314832,,978-90-04-31483-2,,,https://brill.com/view/title/32801,Book,,2016,Controlled,Regular,Unique_Title_Requests,2,0,0,0,0,0,0,0,0,0,2,0,0
Authority and Identity in Emerging Christianities in Asia Minor and Greece,Brill,,Brill,10.1163/9789004367197,,978-90-04-36719-7,,,https://brill.com/view/title/36352,Book,,2018,Controlled,Regular,No_License,3,0,0,0,0,0,0,0,0,0,3,0,0
"Push Me, Pull You",Brill,,Brill,10.1163/9789004215139,,978-90-04-21513-9,,,https://brill.com/view/title/18402,Book,,2011,Controlled,Regular,No_License,3,0,0,0,0,0,0,0,0,3,0,0,0
Round Trip to Hades in the Eastern Mediterranean Tradition,Brill,,Brill,10.1163/9789004375963,,978-90-04-37596-3,,,https://brill.com/view/title/38659,Book,,2018,Controlled,Regular,Unique_Title_Requests,5,0,0,0,0,0,0,0,5,0,0,0,0
