Report_Name,Title Master Report,,,,,,,,,,,,,,,,,,,,,
Report_ID,TR,,,,,,,,,,,,,,,,,,,,,
Release,5,,,,,,,,,,,,,,,,,,,,,
Institution_Name,University of Mary Washington,,,,,,,,,,,,,,,,,,,,,
Institution_ID,BRILL:brill-prod_6418,,,,,,,,,,,,,,,,,,,,,
Metric_Types,,,,,,,,,,,,,,,,,,,,,,
Report_Filters,Access_Method=Regular,,,,,,,,,,,,,,,,,,,,,
Report_Attributes,Attributes_To_Show=Data_Type|YOP|Access_Type|Access_Method,,,,,,,,,,,,,,,,,,,,,
Exceptions,,,,,,,,,,,,,,,,,,,,,,
Reporting_Period,Begin_Date=2021-01-01; End_Date=2021-06-30,,,,,,,,,,,,,,,,,,,,,
Created,2022-01-13T15:31:02Z,,,,,,,,,,,,,,,,,,,,,
Created_By,KGL PubFactory powered by Scholarly iQ for Brill,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Title,Publisher,Publisher_ID,Platform,DOI,Proprietary_ID,ISBN,Print_ISSN,Online_ISSN,URI,Data_Type,Section_Type,YOP,Access_Type,Access_Method,Metric_Type,Reporting_Period_Total,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21
Behaviour,BRILL,,Brill,,,,0005-7959,1568-539X,https://brill.com/view/journals/beh/beh-overview.xml,Journal,,2013,Controlled,Regular,Total_Item_Investigations,1,0,0,1,0,0,0
Behaviour,BRILL,,Brill,,,,0005-7959,1568-539X,https://brill.com/view/journals/beh/beh-overview.xml,Journal,,2013,Controlled,Regular,Total_Item_Requests,1,0,0,1,0,0,0
Behaviour,BRILL,,Brill,,,,0005-7959,1568-539X,https://brill.com/view/journals/beh/beh-overview.xml,Journal,,2013,Controlled,Regular,Unique_Item_Investigations,1,0,0,1,0,0,0
Behaviour,BRILL,,Brill,,,,0005-7959,1568-539X,https://brill.com/view/journals/beh/beh-overview.xml,Journal,,2013,Controlled,Regular,Unique_Item_Requests,1,0,0,1,0,0,0
Behaviour,BRILL,,Brill,,,,0005-7959,1568-539X,https://brill.com/view/journals/beh/beh-overview.xml,Journal,,2021,Controlled,Regular,No_License,2,0,0,1,1,0,0
Behaviour,BRILL,,Brill,,,,0005-7959,1568-539X,https://brill.com/view/journals/beh/beh-overview.xml,Journal,,2021,Controlled,Regular,Total_Item_Investigations,2,0,0,1,1,0,0
Behaviour,BRILL,,Brill,,,,0005-7959,1568-539X,https://brill.com/view/journals/beh/beh-overview.xml,Journal,,2021,Controlled,Regular,Unique_Item_Investigations,2,0,0,1,1,0,0
Biblical Interpretation,BRILL,,Brill,,,,0927-2569,1568-5152,https://brill.com/view/journals/bi/bi-overview.xml,Journal,,2015,Controlled,Regular,No_License,2,0,0,0,2,0,0
Biblical Interpretation,BRILL,,Brill,,,,0927-2569,1568-5152,https://brill.com/view/journals/bi/bi-overview.xml,Journal,,2015,Controlled,Regular,Total_Item_Investigations,2,0,0,0,2,0,0
Biblical Interpretation,BRILL,,Brill,,,,0927-2569,1568-5152,https://brill.com/view/journals/bi/bi-overview.xml,Journal,,2015,Controlled,Regular,Unique_Item_Investigations,1,0,0,0,1,0,0
Biblical Interpretation,BRILL,,Brill,,,,0927-2569,1568-5152,https://brill.com/view/journals/bi/bi-overview.xml,Journal,,2017,Controlled,Regular,No_License,1,0,0,0,1,0,0
